,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('AP1', 0), ('NFKB', 1)]",0.0,0.0,0.0,,1.0,-0.04736842105263158,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.5,-0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('Twist1', 0), ('ZEB1', 0)]",0.0,-0.5,0.18181818181818182,,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,-0.05555555555555555,-0.125,,0.5,0.25,-0.16666666666666666,1.0,-0.5,0.0,-0.2
"[('NOTCH', 1), ('RAS', 0)]",0.08333333333333333,-0.125,-0.045454545454545456,,0.5,0.05789473684210526,0.125,1.0,0.25,0.0,-1.0,0.0,,0.0,0.0,1.0,0.5,0.0625,0.0,0.25,-0.25,0.5,0.1111111111111111,-0.125,,0.25,-0.1875,0.3055555555555556,0.0,-0.4166666666666667,0.5,-0.15
"[('ERK', 1), ('GRB2SOS', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('PI3K', 0), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.04736842105263158,0.0,0.5,0.0,0.0,-1.0,0.0,,0.0,0.0,1.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('MYC', 0), ('RAF', 1)]",0.0,0.0,0.0,,0.0,-0.06842105263157895,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.1
"[('NFKB', 0), ('Snail', 0)]",0.0,0.5,-0.18181818181818182,,1.0,0.08947368421052632,0.5,0.0,0.0,1.0,-1.0,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.16666666666666666,-0.125,,0.5,0.25,-0.05555555555555555,0.0,0.16666666666666666,0.0,-0.1
"[('NFKB', 0), ('THY1', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.015789473684210527,0.0,0.0,0.0,1.0,-1.0,0.0,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.5,0.0,-0.1
"[('AKT', 0), ('GSK3b', 0)]",0.6666666666666666,0.0,-0.09090909090909091,,1.0,-0.005263157894736842,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.25,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('AKT', 1), ('p53', 1)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[('AP1', 0), ('miR200', 1)]",0.0,0.5,0.18181818181818182,,0.0,0.03684210526315789,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.08333333333333333,0.0,-0.05555555555555555,0.125,,0.5,0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('GSK3b', 1), ('MEK', 0)]",0.3333333333333333,-0.5,0.09090909090909091,,1.0,0.04736842105263158,0.5,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,0.25,0.0,0.25,-0.25,0.0,0.05555555555555555,-0.125,,0.0,0.0,0.3888888888888889,0.0,-0.16666666666666666,0.0,-0.3
"[('SMAD4', 0), ('bcatenin', 0)]",0.08333333333333333,-0.25,0.19318181818181818,,0.25,0.18026315789473685,0.75,0.0,1.0,0.0,-1.0,0.0,,0.5,0.5,0.0,0.0,0.25,1.0,0.53125,0.041666666666666664,0.0,0.2916666666666667,0.09375,,0.25,0.1875,0.3888888888888889,0.0,-0.4166666666666667,0.0,-0.15
"[('SMAD23', 1), ('TGFBR', 0)]",0.4166666666666667,-0.125,-0.056818181818181816,,0.5,0.16052631578947368,0.625,1.0,0.0,0.5,-1.0,0.0,,0.5,0.16666666666666666,0.0,0.25,0.5,0.0,0.46875,0.125,0.0,0.375,0.1875,,0.5,0.0,0.1111111111111111,0.125,-0.25,0.5,-0.2125
"[('EpCAM', 1), ('TGFBR', 1)]",0.0,-0.5,0.0,,0.0,-0.1,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,0.0,-0.2777777777777778,0.0,-0.5,0.0,-0.3
"[('EpCAM', 0), ('GSK3b', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MEK', 1), ('miR34', 1)]",0.0,0.0,-0.18181818181818182,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,0.05555555555555555,-0.125,,0.0,0.0,-0.16666666666666666,0.0,0.5,0.0,-0.1
"[('NOTCH', 0), ('p53', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.2
"[('IKK', 0), ('p53', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AKT', 1), ('PI3K', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('IKK', 0), ('ZEB1', 1)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('NFKB', 1), ('RAS', 0)]",0.08333333333333333,-0.125,-0.045454545454545456,,0.5,0.05789473684210526,0.125,1.0,0.25,0.0,-1.0,0.0,,0.0,0.0,1.0,0.5,0.0625,0.0,0.25,-0.25,0.5,0.1111111111111111,-0.125,,0.25,-0.1875,0.3055555555555556,0.0,-0.4166666666666667,0.5,-0.15
"[('bcatenin', 0), ('miR200', 1)]",0.0,-0.5,0.18181818181818182,,0.0,0.07894736842105263,0.0,0.0,1.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.08333333333333333,0.0,-0.05555555555555555,0.125,,0.0,0.25,0.6111111111111112,0.0,-0.5,0.0,-0.2
"[('AKT', 0), ('miR200', 1)]",0.6666666666666666,-0.5,0.09090909090909091,,0.0,0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.375,0.08333333333333333,0.5,-0.05555555555555555,0.125,,0.0,0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('GLI', 1), ('bcatenin', 0)]",0.0,0.0,0.0,,1.0,0.015789473684210527,0.0,0.0,1.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.6111111111111112,0.0,-0.5,0.0,-0.2
"[('MDM2', 0), ('TGFBR', 0)]",0.4583333333333333,-0.234375,-0.03409090909090909,,0.4375,0.16414473684210526,0.484375,0.5,0.0,0.5,-1.0,0.125,,0.46875,0.0,0.5,0.25,0.75,0.25,0.48828125,-0.03125,0.0,0.2465277777777778,0.375,,0.3125,0.09375,0.1284722222222222,0.0625,-0.3020833333333333,0.25,-0.04375
"[('ERK', 0), ('MDM2', 1)]",0.16666666666666666,-0.5,0.13636363636363635,,0.5,0.0,0.25,0.0,0.0,0.0,-1.0,1.0,,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,0.0,-0.35
"[('GSK3b', 1), ('THY1', 1)]",0.3333333333333333,0.0,0.09090909090909091,,1.0,0.02631578947368421,0.5,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.5,0.0,-0.5,0.0,-0.2
"[('RAF', 0), ('bcatenin', 1)]",0.0,-0.25,0.045454545454545456,,0.5,-0.04736842105263158,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.5,0.25,0.0,0.25,-0.25,0.0,0.1111111111111111,-0.125,,0.0,-0.125,-0.16666666666666666,0.0,-0.5,0.0,-0.3
"[('NFKB', 0), ('RAF', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('MYC', 0), ('THY1', 0)]",0.3333333333333333,0.0,0.0,,0.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.05555555555555555,0.0,-0.16666666666666666,0.0,0.0
"[('Snail', 1), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('THY1', 0), ('p53', 1)]",0.3333333333333333,0.0,0.0,,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,-0.1
"[('RAS', 0), ('bcatenin', 1)]",0.0,-0.125,0.022727272727272728,,0.75,0.02368421052631579,0.0,1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,1.0,0.5,0.25,0.0,0.28125,-0.25,0.5,0.1111111111111111,-0.125,,0.25,-0.1875,-0.1388888888888889,0.0,-0.5,0.5,-0.175
"[('GRB2SOS', 1), ('NFKB', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('NFKB', 0), ('SMAD23', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,1.0,-1.0,0.0,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GLI', 0), ('GRB2SOS', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.005263157894736842,1.0,1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,0.16666666666666666,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.5,0.0,-0.2
"[('NFKB', 0), ('PI3K', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.015789473684210527,0.0,0.5,0.0,1.0,-1.0,0.0,,1.0,0.3333333333333333,1.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('GRB2SOS', 0), ('MEK', 0)]",0.16666666666666666,-0.5,0.22727272727272727,,0.5,0.042105263157894736,0.25,1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,1.0,0.125,0.0,0.3125,-0.25,0.0,0.16666666666666666,-0.125,,0.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,0.0,-0.35
"[('GSK3b', 1), ('MYC', 0)]",0.3333333333333333,0.0,0.18181818181818182,,0.0,0.02631578947368421,0.5,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.3888888888888889,0.0,-0.16666666666666666,0.0,-0.1
"[('GSK3b', 0), ('RAF', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AP1', 1), ('SMAD23', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('EpCAM', 0), ('bcatenin', 0)]",0.0,0.0,0.0,,1.0,0.015789473684210527,0.0,0.0,1.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.6111111111111112,0.0,-0.5,0.0,-0.2
"[('EpCAM', 1), ('p53', 1)]",0.0,-0.5,0.045454545454545456,,0.5,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,,0.0,0.0,-0.16666666666666666,0.0,-0.16666666666666666,0.0,0.15
"[('GRB2SOS', 0), ('Snail', 0)]",0.0,0.5,-0.18181818181818182,,1.0,0.11052631578947368,0.5,1.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.2777777777777778,-0.125,,0.5,0.25,-0.05555555555555555,0.0,0.16666666666666666,0.0,-0.1
"[('TGFb', 1), ('ZEB1', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GRB2SOS', 0), ('NOTCH', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('NFKB', 0), ('miR200', 1)]",0.0,-0.5,0.09090909090909091,,0.0,0.005263157894736842,0.0,0.0,0.0,1.0,-1.0,0.0,,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.05555555555555555,0.125,,0.0,0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('EpCAM', 1), ('TGFBR', 0)]",0.5416666666666666,0.078125,-0.04261363636363636,,0.40625,0.15888157894736843,0.484375,0.75,0.0,0.5,-1.0,0.1875,,0.46875,0.10416666666666667,0.3125,0.25,0.625,0.25,0.46875,0.052083333333333336,0.0,0.2465277777777778,0.28125,,0.3125,0.09375,0.11805555555555555,0.0625,-0.2708333333333333,0.25,-0.184375
"[('NFKB', 1), ('PI3K', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.04736842105263158,0.0,0.5,0.0,0.0,-1.0,0.0,,0.0,0.0,1.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('NFKB', 1), ('miR34', 1)]",0.0,0.0,-0.18181818181818182,,1.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,0.05555555555555555,-0.125,,0.0,0.0,-0.16666666666666666,0.0,0.5,0.0,-0.1
"[('AP1', 0), ('Ecadherin', 0)]",0.0,0.0,0.0,,1.0,-0.04736842105263158,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.5,-0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('PI3K', 0), ('miR200', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.04736842105263158,0.0,0.5,0.0,0.0,-1.0,0.0,,0.0,0.0,1.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('ERK', 1), ('PI3K', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('RAS', 1), ('bcatenin', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('miR200', 1), ('p38', 0)]",0.0,-0.5,0.09090909090909091,,0.0,0.005263157894736842,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.08333333333333333,0.5,-0.05555555555555555,0.125,,0.0,0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('Ecadherin', 0), ('MYC', 0)]",0.0,0.0,0.0,,0.0,-0.06842105263157895,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.16666666666666666,0.0,-0.1
"[('Snail', 0), ('p53', 0)]",0.0,0.5,-0.18181818181818182,,1.0,0.07894736842105263,0.5,0.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.16666666666666666,-0.125,,0.5,0.25,-0.05555555555555555,0.0,0.16666666666666666,0.0,-0.1
"[('MEK', 1), ('TGFb', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('PI3K', 0), ('TAK1', 0)]",0.3333333333333333,0.0,-0.09090909090909091,,1.0,0.005263157894736842,0.0,0.5,0.0,1.0,-1.0,0.0,,0.0,0.0,1.0,0.0,0.5,0.0,0.125,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.1
"[('SMAD23', 0), ('p53', 1)]",0.0,0.0,0.0,,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[('Ecadherin', 1), ('RAF', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.05789473684210526,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.08333333333333333,0.0,-0.05555555555555555,-0.125,,0.5,0.0,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('SMAD4', 1), ('TAK1', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GRB2SOS', 1), ('miR34', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('RAF', 1), ('TGFb', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GSK3b', 1), ('miR34', 0)]",0.3333333333333333,0.0,0.09090909090909091,,1.0,0.02631578947368421,0.5,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,0.5,0.0,-0.5,0.0,-0.2
"[('AKT', 0), ('GLI', 0)]",0.5,0.0,0.0,,1.0,0.07368421052631578,0.75,0.0,0.0,1.0,-1.0,0.0,,0.0,0.3333333333333333,1.0,0.0,0.125,0.0,0.375,-0.25,0.5,0.05555555555555555,-0.125,,0.0,-0.25,0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('AKT', 0), ('GLI', 1)]",0.6666666666666666,0.0,-0.09090909090909091,,1.0,-0.005263157894736842,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.25,-0.25,0.5,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.1
"[('EpCAM', 1), ('RAS', 0)]",0.08333333333333333,0.0,-0.022727272727272728,,0.25,0.07105263157894737,0.125,1.0,0.25,0.0,-1.0,0.0,,0.0,0.0,1.0,0.5,0.0625,0.0,0.34375,-0.25,0.5,0.1111111111111111,-0.125,,0.25,0.0,0.3333333333333333,0.0,-0.4166666666666667,0.5,-0.225
"[('Snail', 0), ('TAK1', 1)]",0.0,0.5,-0.18181818181818182,,1.0,0.07894736842105263,0.5,0.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.0,0.16666666666666666,-0.125,,0.5,0.25,-0.05555555555555555,0.0,0.16666666666666666,0.0,-0.1
"[('NOTCH', 0), ('TGFBR', 0)]",0.4791666666666667,-0.15625,-0.05397727272727273,,0.46875,0.1394736842105263,0.46875,0.75,0.0,0.0,-1.0,0.1875,,0.3125,0.20833333333333334,0.125,0.25,0.625,0.5,0.3671875,0.052083333333333336,0.0,0.1597222222222222,0.46875,,0.3125,0.09375,0.1388888888888889,0.0625,-0.22916666666666666,0.25,-0.2125
"[('TGFBR', 0), ('bcatenin', 1)]",0.3333333333333333,-0.125,-0.022727272727272728,,0.75,0.14736842105263157,0.75,1.0,0.0,1.0,-1.0,0.0,,0.5,0.0,0.0,0.25,0.375,0.0,0.46875,0.125,0.0,0.4166666666666667,0.125,,0.5,0.0,0.027777777777777776,0.0,-0.3333333333333333,0.5,-0.25
"[('AP1', 0), ('p53', 0)]",0.0,0.0,0.0,,1.0,-0.04736842105263158,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.5,-0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('IKK', 1), ('miR200', 1)]",0.0,-0.5,0.09090909090909091,,0.0,-0.02631578947368421,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,-0.05555555555555555,0.125,,0.0,0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('EpCAM', 0), ('TGFb', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('AP1', 0), ('SMAD23', 1)]",0.0,0.0,0.0,,1.0,-0.04736842105263158,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,-0.05555555555555555,-0.125,,0.5,-0.25,-0.16666666666666666,0.0,-0.5,1.0,-0.2
"[('ERK', 0), ('Snail', 0)]",0.16666666666666666,0.0,0.09090909090909091,,0.5,0.12631578947368421,0.75,0.0,0.0,0.0,-1.0,1.0,,1.0,0.0,0.0,0.0,0.125,0.0,0.4375,0.5,0.0,0.16666666666666666,-0.125,,0.5,0.25,0.05555555555555555,0.5,0.0,0.0,-0.35
"[('PI3K', 1), ('TGFb', 1)]",0.0,0.0,-0.09090909090909091,,1.0,-0.08947368421052632,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,0.0,-0.05555555555555555,-0.125,,0.0,-0.25,-0.16666666666666666,0.0,-0.5,0.0,-0.2
"[('GLI', 0), ('GSK3b', 0)]",0.0,0.0,-0.09090909090909091,,1.0,-0.03684210526315789,1.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.0,0.05555555555555555,-0.125,,0.0,-0.25,-0.05555555555555555,0.0,-0.5,0.0,-0.2
