,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('GSK3b', 1), ('TAK1', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('GSK3b', 1), ('MDM2', 0), ('TAK1', 1)]",0.0,0.596180034219072,0.596180034219072,1.0,1.0,0.4038199657809281,0.0,1.0,0.0,0.3029015115018487,0.3497605384070738,-0.4038199657809281,0.0,0.298090017109536,0.0902919167460903,0.1042601248780051,1.053041415676922,-30.0,0.4121419509526636
"[('GSK3b', 1), ('SMAD23', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('AP1', 0), ('GSK3b', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-45.0,1.0
"[('GSK3b', 1), ('IKK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-47.0,1.0
"[('ERK', 0), ('GSK3b', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2236067977499789,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-51.0,1.0
"[('GSK3b', 1), ('MEK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2236067977499789,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-49.0,1.0
"[('MDM2', 0), ('TAK1', 1), ('bcatenin', 1)]",0.0,0.5273697208586532,0.5273697208586532,1.0,1.0,0.4726302791413468,0.0,1.0,0.0,0.2712634573287311,0.3132280602201029,-0.4726302791413468,0.0,0.2636848604293266,0.071528066885303,0.0825934973416865,1.044675055390581,-50.0,0.4882205879669337
"[('SMAD23', 0), ('TAK1', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('TAK1', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('TAK1', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('TAK1', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('MEK', 0), ('TAK1', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2041241452319315,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-63.0,1.0
"[('MDM2', 1), ('SMAD23', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('MDM2', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('MDM2', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('MDM2', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5372981107245777,0.2174182416339389,0.0,-1.0,1.0,0.0,0.0,0.0,1.0377934446385588,-52.0,0.4947269658882519
"[('MDM2', 1), ('MEK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6414138727845445,0.2149387475606657,0.0,-1.0,1.0,0.0,0.0,0.0,1.0120053483389042,-63.0,0.4330975302732124
"[('AP1', 0), ('SMAD23', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('SMAD23', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('SMAD23', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5378959658340245,0.2174050298593971,0.0,-1.0,1.0,0.0,0.0,0.0,1.037287784504973,-52.0,0.4952038590346268
"[('MEK', 0), ('SMAD23', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6411754192606713,0.2149448216881321,0.0,-1.0,1.0,0.0,0.0,0.0,1.0119203612277698,-63.0,0.4325161597807631
"[('AP1', 1), ('IKK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 1), ('ERK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5358622109027296,0.2174499228321419,0.0,-1.0,1.0,0.0,0.0,0.0,1.03789641369951,-52.0,0.4951892156106094
"[('AP1', 1), ('MEK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6392222485857363,0.2149945091251043,0.0,-1.0,1.0,0.0,0.0,0.0,1.0141135220172155,-63.0,0.4307104412003447
"[('ERK', 0), ('IKK', 1), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5375649321642353,0.2174123467654062,0.0,-1.0,1.0,0.0,0.0,0.0,1.0371618221078422,-52.0,0.4955329223621906
"[('IKK', 1), ('MEK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6406403542596992,0.2149584450533494,0.0,-1.0,1.0,0.0,0.0,0.0,1.01208880124876,-63.0,0.4315798639185003
"[('ERK', 1), ('MEK', 0), ('TAK1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-73.0,1.0
"[('AKT', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-59.0,1.0
"[('NOTCH', 1), ('PI3K', 1), ('SMAD4', 0)]",0.6555830048500482,0.3277915024250241,0.6555830048500482,0.3444169951499519,1.0,0.6722084975749759,1.0,0.6722084975749759,0.6722084975749759,0.6261093918950336,0.4490088322448197,-0.0166254927249277,0.0,0.4916872536375361,0.3078500073775368,0.2207719195854525,1.2802195637254508,-27.0,0.4498979733943676
"[('GLI', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('NOTCH', 1), ('PI3K', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('PI3K', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GRB2SOS', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('PI3K', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('NOTCH', 1), ('PI3K', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('MDM2', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.5661433569570289,0.5661433569570289,1.0,1.0,0.4338566430429712,0.0,1.0,0.0,0.2893133831380526,0.3340703192698321,-0.4338566430429712,0.0,0.2830716784785144,0.081896424971186,0.0945658460055645,1.0423842873697398,-50.0,0.469411799886367
"[('NOTCH', 1), ('PI3K', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5354417549071483,0.217459186197264,0.0,-1.0,1.0,0.0,0.0,0.0,1.0373464622991515,-52.0,0.4961654437311539
"[('MEK', 0), ('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6408072417995077,0.2149541968487972,0.0,-1.0,1.0,0.0,0.0,0.0,1.012727488890354,-63.0,0.4325744199348437
"[('AKT', 1), ('PI3K', 1), ('SMAD4', 0)]",0.6748857237903971,0.3374428618951985,0.6748857237903971,0.3251142762096028,1.0,0.6625571381048014,1.0,0.6625571381048014,0.6625571381048014,0.6371131348587772,0.4619062871145247,0.0123285856855956,0.0,0.5061642928427978,0.322483919366651,0.2338004691769657,1.2434405448314887,-27.0,0.4923364094476547
"[('AKT', 1), ('GLI', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('AKT', 1), ('PI3K', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('PI3K', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('AKT', 1), ('NFKB', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('GRB2SOS', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('PI3K', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('GSK3b', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('AKT', 1), ('PI3K', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('AKT', 1), ('MDM2', 0), ('PI3K', 1)]",0.0,0.5641225023297469,0.5641225023297469,1.0,1.0,0.4358774976702531,0.0,1.0,0.0,0.2883865301479387,0.3330000816231491,-0.4358774976702531,0.0,0.2820612511648734,0.081342665512624,0.0939264196606304,1.043525058052591,-50.0,0.4691989301317971
"[('AKT', 1), ('PI3K', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('AP1', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('AKT', 1), ('IKK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AKT', 1), ('ERK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5362916037166959,0.2174404562921116,0.0,-1.0,1.0,0.0,0.0,0.0,1.0378196968941868,-52.0,0.4951207018408408
"[('AKT', 1), ('MEK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6547967869862841,0.214595064755283,0.0,-1.0,1.0,0.0,0.0,0.0,0.9990848675657188,-63.0,0.4484957942862916
"[('GLI', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-65.0,1.0
"[('PI3K', 1), ('SMAD4', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('PI3K', 1), ('RAF', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GRB2SOS', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('PI3K', 1), ('SMAD4', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('PI3K', 1), ('SMAD4', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('MDM2', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.5204477966504335,0.5204477966504335,1.0,1.0,0.4795522033495664,0.0,1.0,0.0,0.267983762618714,0.3094409949727267,-0.4795522033495664,0.0,0.2602238983252167,0.0697357793965012,0.0805239420134367,1.0294460852398355,-50.0,0.5119372847131488
"[('PI3K', 1), ('SMAD23', 0), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('IKK', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5400043524735492,0.2173583394489621,0.0,-1.0,1.0,0.0,0.0,0.0,1.0368697166353988,-52.0,0.4948570404460005
"[('MEK', 0), ('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6443736928013306,0.2148632070937232,0.0,-1.0,1.0,0.0,0.0,0.0,1.0094302878650334,-63.0,0.4366617637019245
"[('GLI', 1), ('PI3K', 1), ('p38', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GLI', 1), ('PI3K', 1), ('RAF', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('GLI', 1), ('NFKB', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GLI', 1), ('GRB2SOS', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GLI', 1), ('PI3K', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GLI', 1), ('GSK3b', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GLI', 1), ('PI3K', 1), ('bcatenin', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('GLI', 1), ('MDM2', 0), ('PI3K', 1)]",0.0,0.5493695339730125,0.5493695339730125,1.0,1.0,0.4506304660269875,0.0,1.0,0.0,0.2815731865018831,0.3251327100468859,-0.4506304660269875,0.0,0.2746847669865062,0.0773438651239178,0.0893090026989201,1.0416372277680463,-50.0,0.4826920055627643
"[('GLI', 1), ('PI3K', 1), ('SMAD23', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('GLI', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
"[('GLI', 1), ('IKK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('ERK', 0), ('GLI', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5345584150505284,0.2174786278500322,0.0,-1.0,1.0,0.0,0.0,0.0,1.0382914695047536,-52.0,0.4951469036933467
"[('GLI', 1), ('MEK', 0), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.652339049795204,0.2146585888015675,0.0,-1.0,1.0,0.0,0.0,0.0,1.001321953679814,-63.0,0.4454221714452399
"[('PI3K', 1), ('RAF', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.1091089451179962,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-64.0,1.0
"[('NFKB', 0), ('PI3K', 1), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('GRB2SOS', 0), ('PI3K', 1), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('PI3K', 1), ('p38', 1), ('p53', 0)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 0), ('PI3K', 1), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('PI3K', 1), ('bcatenin', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-55.0,1.0
"[('MDM2', 0), ('PI3K', 1), ('p38', 1)]",0.0,0.5597996887545945,0.5597996887545945,1.0,1.0,0.4402003112454055,0.0,1.0,0.0,0.2863986565475381,0.3307046829065366,-0.4402003112454055,0.0,0.2798998443772972,0.0801629393975229,0.092564189280383,1.0401794273179257,-50.0,0.4779978564032384
"[('PI3K', 1), ('SMAD23', 0), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('AP1', 0), ('PI3K', 1), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-67.0,1.0
